antecedents_str,consequents_str,support,confidence,lift
"侍衛, 蒙古",堂子,0.14935064935064934,0.6052631578947368,2.663157894736842
"堂子, 蒙古",侍衛,0.14935064935064934,0.6571428571428571,2.663157894736842
侍衛,"堂子, 蒙古",0.14935064935064934,0.6052631578947368,2.663157894736842
堂子,"侍衛, 蒙古",0.14935064935064934,0.6571428571428571,2.663157894736842
"堂子, 蒙古",台吉,0.14285714285714285,0.6285714285714286,2.616216216216216
"台吉, 蒙古",堂子,0.14285714285714285,0.5945945945945945,2.616216216216216
堂子,"台吉, 蒙古",0.14285714285714285,0.6285714285714286,2.616216216216216
台吉,"堂子, 蒙古",0.14285714285714285,0.5945945945945945,2.616216216216216
"堂子, 蒙古",實錄,0.18831168831168832,0.8285714285714286,1.822857142857143
堂子,"實錄, 蒙古",0.18831168831168832,0.8285714285714286,1.822857142857143
"朝鮮國王, 蒙古",康熙,0.22077922077922077,1.0,1.673913043478261
朝鮮國王,"康熙, 蒙古",0.22077922077922077,1.0,1.673913043478261
"八旗, 蒙古",朝鮮國王,0.22077922077922077,0.6538461538461539,2.9615384615384617
"朝鮮國王, 蒙古",八旗,0.22077922077922077,1.0,2.9615384615384617
八旗,"朝鮮國王, 蒙古",0.22077922077922077,0.6538461538461539,2.9615384615384617
朝鮮國王,"八旗, 蒙古",0.22077922077922077,1.0,2.9615384615384617
"正月, 蒙古",朝鮮國王,0.22077922077922077,0.8292682926829269,3.7560975609756104
"朝鮮國王, 蒙古",正月,0.22077922077922077,1.0,3.75609756097561
正月,"朝鮮國王, 蒙古",0.22077922077922077,0.8292682926829269,3.7560975609756104
朝鮮國王,"正月, 蒙古",0.22077922077922077,1.0,3.75609756097561
"元旦, 蒙古",朝鮮國王,0.22077922077922077,0.8947368421052632,4.052631578947369
"朝鮮國王, 蒙古",元旦,0.22077922077922077,1.0,4.052631578947368
元旦,"朝鮮國王, 蒙古",0.22077922077922077,0.8947368421052632,4.052631578947369
朝鮮國王,"元旦, 蒙古",0.22077922077922077,1.0,4.052631578947368
"堂子, 蒙古",朝鮮國王,0.21428571428571427,0.9428571428571428,4.270588235294118
"朝鮮國王, 蒙古",堂子,0.21428571428571427,0.9705882352941176,4.270588235294118
堂子,"朝鮮國王, 蒙古",0.21428571428571427,0.9428571428571428,4.270588235294118
