antecedents_str,consequents_str,support,confidence,lift
"噶爾丹, 藩院",胡土克圖,0.14814814814814814,0.8,2.16
"胡土克圖, 藩院",噶爾丹,0.14814814814814814,1.0,1.5
藩院,"噶爾丹, 胡土克圖",0.14814814814814814,0.6666666666666666,1.8
"丹巴, 藩院",噶爾丹,0.1111111111111111,1.0,1.5
"噶爾丹, 藩院",丹巴,0.1111111111111111,0.6,2.025
藩院,"丹巴, 噶爾丹",0.1111111111111111,0.5,1.6875
"兵部, 噶爾丹",右侍郎,0.14814814814814814,0.5,2.7
"右侍郎, 噶爾丹",兵部,0.14814814814814814,1.0,3.0
右侍郎,"兵部, 噶爾丹",0.14814814814814814,0.8,2.7
"右侍郎, 歸化城",噶爾丹,0.1111111111111111,1.0,1.5
"噶爾丹, 歸化城",右侍郎,0.1111111111111111,0.6,3.24
"右侍郎, 噶爾丹",歸化城,0.1111111111111111,0.75,3.375
歸化城,"右侍郎, 噶爾丹",0.1111111111111111,0.5,3.375
右侍郎,"噶爾丹, 歸化城",0.1111111111111111,0.6,3.24
丹津,噶爾丹,0.18518518518518517,1.0,1.5
"丹巴, 丹津",噶爾丹,0.14814814814814814,1.0,1.5
"丹巴, 噶爾丹",丹津,0.14814814814814814,0.5,2.7
"丹津, 噶爾丹",丹巴,0.14814814814814814,0.8,2.7
丹巴,"丹津, 噶爾丹",0.14814814814814814,0.5,2.7
丹津,"丹巴, 噶爾丹",0.14814814814814814,0.8,2.7
"丹津, 噶爾丹",胡土克圖,0.14814814814814814,0.8,2.16
"丹津, 胡土克圖",噶爾丹,0.14814814814814814,1.0,1.5
丹津,"噶爾丹, 胡土克圖",0.14814814814814814,0.8,2.16
"丹津, 台吉",噶爾丹,0.14814814814814814,1.0,1.5
"丹津, 噶爾丹",台吉,0.14814814814814814,0.8,1.8000000000000003
丹津,"台吉, 噶爾丹",0.14814814814814814,0.8,2.16
"丹津, 康熙",噶爾丹,0.14814814814814814,1.0,1.5
丹津,"噶爾丹, 康熙",0.14814814814814814,0.8,1.8000000000000003
"丹津, 藩院",噶爾丹,0.1111111111111111,1.0,1.5
"丹津, 噶爾丹",藩院,0.1111111111111111,0.6,2.7
"噶爾丹, 藩院",丹津,0.1111111111111111,0.6,3.24
丹津,"噶爾丹, 藩院",0.1111111111111111,0.6,3.24
藩院,"丹津, 噶爾丹",0.1111111111111111,0.5,2.7
"丹津, 土謝",噶爾丹,0.1111111111111111,1.0,1.5
"丹津, 噶爾丹",土謝,0.1111111111111111,0.6,2.3142857142857145
丹津,"噶爾丹, 土謝",0.1111111111111111,0.6,2.3142857142857145
"丹津, 達賴",噶爾丹,0.1111111111111111,1.0,1.5
